student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;risk_cluster;total_time_spent;procrastination_index;late_submission_count
408608;947;63;15.03174603;47;82.25;4;79.33333333;3;40;0;1894;-1.285714286;4
408817;304;32;9.5;15;0;0;62.8;5;40;0;608;18.2;1
408975;121;13;9.307692308;14;70;2;60;5;65;0;242;-1.714285714;4
409056;48;10;4.8;0;0;0;81;2;30;0;96;40;0
409091;1125;74;15.2027027;128;93.71428571;7;94.66666667;6;65;0;2250;-0.642857143;9
409100;2180;143;15.24475524;69;0;0;77.4;5;65;0;4360;1.2;0
409105;15;2;7.5;6;0;0;0;0;40;0;30;0;0
409109;829;91;9.10989011;70;70.28571429;7;50.83333333;6;65;0;1658;-8.785714286;12
409160;210;27;7.777777778;36;0;0;73;1;40;0;420;1;0
409284;33;3;11;2;0;0;0;0;30;0;66;0;0
409540;288;20;14.4;5;60;1;40;1;30;0;576;-3.5;2
409662;1051;78;13.47435897;29;92;5;73.33333333;6;65;0;2102;-1.090909091;5
409698;159;24;6.625;42;100;1;78;1;30;0;318;-0.5;1
409703;2808;145;19.36551724;25;0;0;63.8;5;65;0;5616;1.6;0
409708;607;57;10.64912281;26;0;0;64;5;65;0;1214;2.6;1
409733;1870;95;19.68421053;172;77;4;92.75;4;65;0;3740;0.625;4
409766;15;3;5;3;0;0;0;0;30;0;30;0;0
409794;18;5;3.6;11;0;0;0;0;30;0;36;0;0
409852;1191;81;14.7037037;88;40.75;4;17;3;40;0;2382;-5.714285714;7
409880;2116;121;17.48760331;162;73;1;76;4;30;0;4232;4.5;1
409880;2116;121;17.48760331;162;73;1;76;4;65;0;4232;4.5;1
409930;417;39;10.69230769;13;92;5;73.16666667;6;65;0;834;0.181818182;5
409945;464;34;13.64705882;53;80;5;85.4;5;65;0;928;-3.8;9
409953;1648;143;11.52447552;159;83.5;4;69.3;10;65;0;3296;0.066666667;7
409953;1648;143;11.52447552;159;83.5;4;69.3;10;65;0;3296;0.066666667;7
410052;449;34;13.20588235;62;96;5;69.16666667;6;65;0;898;-2.363636364;7
410084;101;8;12.625;2;0;0;42;2;40;0;202;-3.5;1
410092;339;25;13.56;9;0;0;66.4;5;65;0;678;-2;2
410176;169;20;8.45;34;66;2;54;1;40;0;338;-1.666666667;2
410203;1749;64;27.328125;78;77.66666667;3;0;0;65;0;3498;-2;3
410281;951;66;14.40909091;108;100;4;73.33333333;3;40;0;1902;-5.285714286;5
410357;1989;163;12.20245399;32;100;5;88.66666667;6;85;0;3978;0.090909091;5
410407;5647;128;44.1171875;178;91.63636364;11;91.8;5;85;0;11294;44.5625;5
410407;5647;128;44.1171875;178;91.63636364;11;91.8;5;85;0;11294;44.5625;5
410537;318;41;7.756097561;19;92;5;77.16666667;6;65;0;636;0.090909091;5
410699;550;34;16.17647059;44;75.75;4;82;4;65;0;1100;-0.125;4
410739;757;61;12.40983607;95;88;5;63.6;5;65;0;1514;-2.3;6
410767;1549;106;14.61320755;97;0;0;89.55555556;9;30;0;3098;3.666666667;0
410767;1549;106;14.61320755;97;0;0;89.55555556;9;65;0;3098;3.666666667;0
410816;379;11;34.45454545;95;0;0;90.5;2;30;0;758;-15;2
410842;485;41;11.82926829;19;84;5;81;6;65;0;970;0.272727273;5
410886;4381;213;20.56807512;190;77.375;8;84.85714286;7;30;0;8762;0.1875;8
410886;4381;213;20.56807512;190;77.375;8;84.85714286;7;65;0;8762;0.1875;8
411001;151;11;13.72727273;16;0;0;0;0;30;0;302;0;0
411060;829;28;29.60714286;64;0;0;55.5;6;65;0;1658;2.571428571;0
411105;64;5;12.8;4;80;6;42.75;4;30;0;128;10.3;1
411105;64;5;12.8;4;80;6;42.75;4;65;0;128;10.3;1
411150;101;10;10.1;6;0;0;48;3;30;0;202;3.666666667;1
411197;104;13;8;6;100;3;0;0;40;0;208;90;0
411226;118;11;10.72727273;25;60;1;57;1;30;0;236;-1;1
411549;3378;111;30.43243243;57;74.75;4;47.7;10;65;0;6756;-3;8
411549;3378;111;30.43243243;57;74.75;4;47.7;10;40;0;6756;-3;8
411642;298;39;7.641025641;32;72;5;74.8;5;65;0;596;-6.3;8
411707;986;89;11.07865169;84;0;0;77.8;5;65;0;1972;2.5;1
411730;154;14;11;7;0;0;0;0;30;0;308;0;0
411895;24;4;6;0;80;1;58;2;40;0;48;1;1
411971;1318;74;17.81081081;27;0;0;73.2;5;65;0;2636;0;0
412063;429;38;11.28947368;68;35.25;4;37;4;40;0;858;-1.25;5
412081;497;17;29.23529412;20;0;0;69;5;65;0;994;1.4;0
412175;531;66;8.045454545;70;0;0;46.25;4;30;0;1062;11.75;0
412258;2261;131;17.25954198;200;97.5;4;98;4;85;0;4522;-0.375;4
412268;787;25;31.48;27;30;1;0;0;30;0;1574;-2;1
412284;851;59;14.42372881;96;94.33333333;3;94.75;4;40;0;1702;-5;6
412304;506;31;16.32258065;41;100;1;0;0;30;0;1012;-3;1
412343;228;19;12;10;0;0;54.2;5;40;0;456;-0.2;1
412407;1204;102;11.80392157;4;100;5;78;5;65;0;2408;-2.1;5
412600;510;50;10.2;35;62.75;4;40.88888889;9;65;0;1020;-1.692307692;7
412600;510;50;10.2;35;62.75;4;40.88888889;9;40;0;1020;-1.692307692;7
412618;1448;118;12.27118644;112;0;0;86.83333333;6;85;0;2896;4.142857143;0
412654;352;52;6.769230769;14;96;5;77.2;5;65;0;704;-1.6;5
412663;2125;141;15.07092199;147;53.75;4;59.2;10;65;0;4250;0.466666667;4
412663;2125;141;15.07092199;147;53.75;4;59.2;10;65;0;4250;0.466666667;4
412731;1786;124;14.40322581;132;32.14285714;7;52;4;40;0;3572;-7.307692308;12
412754;1;1;1;0;0;0;0;0;30;0;2;0;0
412772;1019;87;11.71264368;103;90.16666667;6;89.83333333;6;65;0;2038;-0.230769231;6
413052;265;19;13.94736842;2;0;0;0;0;30;0;530;0;0
413083;1065;84;12.67857143;202;20;1;35.33333333;3;40;0;2130;-15.6;5
413087;1036;44;23.54545455;34;73.33333333;3;52.28571429;7;40;0;2072;-1;4
413087;1036;44;23.54545455;34;73.33333333;3;52.28571429;7;40;0;2072;-1;4
413200;350;47;7.446808511;15;70.54545455;11;60.44444444;9;40;0;700;22;11
413200;350;47;7.446808511;15;70.54545455;11;60.44444444;9;65;0;700;22;11
413580;482;37;13.02702703;83;50.75;4;60.75;4;30;0;964;0.125;5
413629;332;17;19.52941176;47;0;0;0;0;30;0;664;0;0
413934;1478;62;23.83870968;120;64.66666667;6;61.66666667;3;40;0;2956;-10;10
413984;508;43;11.81395349;15;96;5;74;6;65;0;1016;-1.909090909;6
414028;1831;140;13.07857143;240;96;5;81.83333333;6;85;0;3662;-0.363636364;5
414077;231;7;33;31;0;0;0;0;30;0;462;0;0
414117;807;105;7.685714286;17;0;0;76.4;5;65;0;1614;-2.6;2
414247;1130;99;11.41414141;109;0;0;72;6;40;0;2260;6.714285714;0
414304;2231;190;11.74210526;268;90.28571429;7;81.66666667;6;65;0;4462;0.214285714;7
414350;5410;187;28.93048128;405;100;5;78.83333333;6;85;0;10820;-4.454545455;11
414495;1427;133;10.72932331;19;88;5;85;6;85;0;2854;6.818181818;5
414587;628;70;8.971428571;62;70.6;5;64.8;5;65;0;1256;-2.818181818;8
414758;479;39;12.28205128;23;66;5;67;4;65;0;958;-2.3;7
414772;405;32;12.65625;61;56.5;2;62;3;65;0;810;-0.8;2
414803;448;29;15.44827586;36;79.6;5;62;4;40;0;896;-1.333333333;5
414958;385;31;12.41935484;13;96;5;80.16666667;6;65;0;770;-2.454545455;7
415023;7;3;2.333333333;1;0;0;0;0;30;0;14;0;0
415151;508;45;11.28888889;29;0;0;49.5;2;30;0;1016;-3.5;2
415151;508;45;11.28888889;29;0;0;49.5;2;40;0;1016;-3.5;2
415187;97;7;13.85714286;1;0;0;32;1;30;0;194;-7;1
415216;240;39;6.153846154;21;60;5;61.16666667;6;65;0;480;1.636363636;5
415546;223;25;8.92;32;86.66666667;3;37.25;4;40;0;446;-2.142857143;4
415631;513;36;14.25;17;67.33333333;3;68;4;65;0;1026;-2.714285714;5
415695;2757;191;14.43455497;87;64;7;55.5;6;40;0;5514;-2.571428571;11
415695;2757;191;14.43455497;87;64;7;55.5;6;40;0;5514;-2.571428571;11
415716;885;50;17.7;55;96;5;77.33333333;6;85;0;1770;-1.454545455;6
415760;205;27;7.592592593;20;100;4;80.75;4;65;0;410;-19;8
415812;342;29;11.79310345;23;72.75;4;58.5;2;30;0;684;-1.666666667;4
415969;1417;55;25.76363636;61;0;0;59.66666667;6;30;0;2834;29.83333333;3
415969;1417;55;25.76363636;61;0;0;59.66666667;6;40;0;2834;29.83333333;3
416007;1387;78;17.78205128;92;84;5;72.2;5;65;0;2774;-3.1;7
416008;1010;68;14.85294118;119;66.75;4;57.91666667;12;40;0;2020;0.176470588;5
416008;1010;68;14.85294118;119;66.75;4;57.91666667;12;65;0;2020;0.176470588;5
416243;808;62;13.03225806;44;0;0;59;5;65;0;1616;3.333333333;2
416284;298;20;14.9;21;78.33333333;3;48.5;4;40;0;596;-1;3
416314;344;25;13.76;20;80;1;58.5;2;40;0;688;1;1
416500;996;45;22.13333333;41;10;1;48.85714286;7;30;0;1992;0.125;1
416500;996;45;22.13333333;41;10;1;48.85714286;7;40;0;1992;0.125;1
416654;2113;140;15.09285714;322;90;4;70.16666667;6;65;0;4226;-1.4;6
416689;1126;43;26.18604651;23;66.25;4;0;0;65;0;2252;-2;4
416689;1126;43;26.18604651;23;66.25;4;0;0;30;0;2252;-2;4
416860;1267;91;13.92307692;54;33.83333333;6;28.25;4;30;0;2534;-2;7
416860;1267;91;13.92307692;54;33.83333333;6;28.25;4;30;0;2534;-2;7
417242;963;89;10.82022472;163;83.42857143;7;79;6;65;0;1926;-0.142857143;7
417263;868;79;10.98734177;88;92;5;76.2;5;65;0;1736;0.1;5
417410;90;7;12.85714286;12;0;0;40;1;40;0;180;-7;1
417462;16;4;4;1;0;0;72.5;2;40;0;32;0.5;0
417522;1471;80;18.3875;115;84.5;4;86.5;4;65;0;2942;-1.25;4
417657;233;22;10.59090909;37;100;1;61.33333333;3;40;0;466;-15.25;3
417684;806;76;10.60526316;126;96;5;85;6;85;0;1612;-0.727272727;5
417724;1523;55;27.69090909;44;79.25;4;82.625;8;65;0;3046;-0.5;5
417724;1523;55;27.69090909;44;79.25;4;82.625;8;85;0;3046;-0.5;5
417785;2;2;1;0;86.66666667;3;85.5;4;40;0;4;83;0
417820;384;25;15.36;35;76.33333333;3;51;3;65;0;768;-1.666666667;4
417971;537;29;18.51724138;15;0;0;92;2;30;0;1074;1.5;0
417974;203;19;10.68421053;13;0;0;0;0;30;0;406;0;0
417978;324;4;81;45;0;0;0;0;30;0;648;0;0
417986;1824;50;36.48;47;0;0;54;5;65;0;3648;1.4;1
418065;122;8;15.25;8;0;0;55;1;30;0;244;0;0
418077;999;43;23.23255814;31;0;0;77.8;5;65;0;1998;3.2;0
418122;724;70;10.34285714;66;76.5;6;78.4;5;65;0;1448;0.083333333;7
418159;419;32;13.09375;75;0;0;67.25;4;30;0;838;0.25;0
418224;1860;83;22.40963855;62;78.75;4;0;0;40;0;3720;-2;4
418325;1698;91;18.65934066;30;84;5;73;6;65;0;3396;2.545454545;5
418397;4153;239;17.37656904;304;77.5;4;85.3;10;65;0;8306;3.333333333;4
418397;4153;239;17.37656904;304;77.5;4;85.3;10;65;0;8306;3.333333333;4
418453;469;29;16.17241379;32;0;0;85;6;65;0;938;-0.142857143;1
418490;4071;180;22.61666667;451;67;7;64.5;4;65;0;8142;-0.166666667;8
418623;2529;98;25.80612245;74;63;3;73.25;4;65;0;5058;-4.571428571;5
418731;127;18;7.055555556;9;0;0;41.2;5;40;0;254;-5;3
418781;243;23;10.56521739;9;0;0;71.2;5;65;0;486;0.333333333;1
418956;1443;99;14.57575758;187;84.28571429;7;79.5;6;65;0;2886;-0.357142857;7
418971;731;46;15.89130435;61;65.75;4;86;2;30;0;1462;-3;6
418971;731;46;15.89130435;61;65.75;4;86;2;40;0;1462;-3;6
419024;833;27;30.85185185;43;74.44444444;9;74.83333333;6;30;0;1666;33.33333333;2
419024;833;27;30.85185185;43;74.44444444;9;74.83333333;6;65;0;1666;33.33333333;2
419192;270;32;8.4375;27;0;0;61;6;85;0;540;4.428571429;1
419233;129;14;9.214285714;9;84.5;2;57.5;2;40;0;258;-1;2
419273;1199;69;17.37681159;71;70.6;5;65.4;5;40;0;2398;-2.9;8
419375;2611;180;14.50555556;71;92;5;78.33333333;6;65;0;5222;4.181818182;5
419517;1134;67;16.92537313;86;0;0;84.83333333;6;85;0;2268;17;0
419536;174;10;17.4;16;60;1;0;0;30;0;348;-2;1
419924;1047;25;41.88;55;0;0;44.66666667;3;30;0;2094;-2;1
420042;1819;109;16.68807339;164;85.81818182;11;87.28571429;7;85;0;3638;42.11111111;4
420042;1819;109;16.68807339;164;85.81818182;11;87.28571429;7;65;0;3638;42.11111111;4
420087;342;27;12.66666667;10;0;0;76;3;40;0;684;-3;3
420163;747;64;11.671875;47;76;5;77;5;65;0;1494;0.8;5
420345;649;62;10.46774194;75;80.33333333;3;62.33333333;3;65;0;1298;-1;3
420388;1514;120;12.61666667;130;58.28571429;7;55.8;5;65;0;3028;-2.153846154;10
420528;2229;129;17.27906977;167;88;4;95.75;4;85;0;4458;-1.125;5
420604;119;11;10.81818182;4;86.66666667;3;76.75;4;40;0;238;-3;4
420631;1255;54;23.24074074;30;0;0;60.4;5;65;0;2510;4;0
420650;138;13;10.61538462;13;0;0;0;0;30;0;276;0;0
420663;251;33;7.606060606;46;80;5;66.5;6;65;0;502;0.454545455;5
420724;225;16;14.0625;4;84;5;58.4;5;40;0;450;-7.727272727;11
420935;8504;222;38.30630631;105;100;4;100;4;85;0;17008;1;4
421018;151;13;11.61538462;28;70;2;53.66666667;6;65;0;302;-7.25;7
421111;202;20;10.1;8;0;0;42.25;4;40;0;404;-1.75;1
421111;202;20;10.1;8;0;0;42.25;4;65;0;404;-1.75;1
421205;225;29;7.75862069;14;93.33333333;3;39.66666667;3;40;0;450;-1.666666667;3
421209;2055;54;38.05555556;45;67.33333333;3;89.75;4;65;0;4110;-4.285714286;5
421301;497;53;9.377358491;22;0;0;40;1;30;0;994;1;0
421326;83;9;9.222222222;1;60;3;64.66666667;6;40;0;166;-1.444444444;6
421455;1472;113;13.02654867;78;0;0;77.8;5;65;0;2944;0.4;1
421712;293;16;18.3125;18;74.5;2;90;1;30;0;586;-2.333333333;3
421754;95;9;10.55555556;6;0;0;0;0;30;0;190;0;0
421877;56;8;7;2;0;0;0;0;30;0;112;0;0
421992;719;30;23.96666667;14;93.33333333;3;80;3;40;0;1438;0.833333333;3
422070;202;19;10.63157895;17;85;4;48.75;4;40;0;404;-2.375;4
422164;313;42;7.452380952;33;56.8;5;55.4;5;40;0;626;-1.8;6
422223;28;4;7;1;100;1;74.33333333;3;40;0;56;-14.25;4
422276;316;45;7.022222222;56;0;0;75;5;65;0;632;5.333333333;0
422343;721;31;23.25806452;24;87;4;81.2;10;65;0;1442;-2;7
422343;721;31;23.25806452;24;87;4;81.2;10;85;0;1442;-2;7
422479;401;58;6.913793103;23;100;4;82.83333333;6;65;0;802;-2.6;6
422534;751;50;15.02;39;0;0;66;6;40;0;1502;1.285714286;2
422542;497;37;13.43243243;115;55.25;4;38;3;40;0;994;-4.428571429;6
422670;4597;128;35.9140625;134;77.75;4;78.25;4;65;0;9194;-0.875;4
422697;510;37;13.78378378;18;76.44444444;9;94.16666667;6;30;0;1020;53.13333333;3
422697;510;37;13.78378378;18;76.44444444;9;94.16666667;6;85;0;1020;53.13333333;3
422752;140;3;46.66666667;27;0;0;0;0;30;0;280;0;0
422768;1355;90;15.05555556;109;77.4;5;74.6;5;65;0;2710;-0.090909091;5
423061;272;11;24.72727273;33;83;1;95;1;40;0;544;-1;1
423147;523;43;12.1627907;96;0;0;74.75;4;65;0;1046;6;0
423314;298;42;7.095238095;11;100;1;54;2;40;0;596;-0.333333333;1
423317;8;2;4;0;0;0;0;0;30;0;16;0;0
423386;1569;106;14.80188679;152;85;5;87.8;5;30;0;3138;-1.1;7
423398;2836;136;20.85294118;114;0;0;58.6;5;65;0;5672;2;0
423399;349;32;10.90625;70;93.33333333;3;80.6;5;65;0;698;-4.875;6
423607;1896;73;25.97260274;43;57.25;4;62.5;4;40;0;3792;-3.625;6
423613;91;6;15.16666667;1;0;0;100;1;30;0;182;23;0
423622;239;27;8.851851852;13;66.5;2;70;2;40;0;478;-1.25;2
423652;307;43;7.139534884;44;96;5;79.2;5;85;0;614;-1.4;5
423664;262;14;18.71428571;45;60.5;2;0;0;40;0;524;-2.5;2
423757;1083;93;11.64516129;79;48.85714286;7;72.2;5;40;0;2166;-0.307692308;7
423871;9301;242;38.4338843;180;84;5;80;6;65;0;18602;-1.545454545;5
423876;823;38;21.65789474;76;33;1;67;2;30;0;1646;8;1
423876;823;38;21.65789474;76;33;1;67;2;40;0;1646;8;1
423879;4641;89;52.14606742;183;91;4;0;0;85;0;9282;-2;4
424014;1091;74;14.74324324;53;96;5;82.66666667;6;30;0;2182;0.363636364;7
424014;1091;74;14.74324324;53;96;5;82.66666667;6;65;0;2182;0.363636364;7
424082;1272;64;19.875;78;65;4;82.5;4;65;0;2544;-0.625;4
424112;787;55;14.30909091;96;67.5;4;0;0;65;0;1574;-2;4
424220;797;42;18.97619048;42;0;0;62.8;5;65;0;1594;3.2;0
424539;230;27;8.518518519;19;80;5;58.8;5;65;0;460;-0.6;6
424577;2196;109;20.14678899;37;0;0;59.4;5;65;0;4392;1.8;0
424637;173;14;12.35714286;1;84;5;78.5;2;40;0;346;-3.285714286;6
424863;64;6;10.66666667;11;0;0;60;1;40;0;128;1;0
424880;264;26;10.15384615;15;0;0;63;6;65;0;528;2.285714286;0
424950;428;28;15.28571429;24;78;4;92.5;4;65;0;856;-0.375;4
424987;1212;87;13.93103448;250;72;6;72.8;5;65;0;2424;-0.833333333;8
425053;398;10;39.8;25;85;2;89;3;40;0;796;-1;2
425053;398;10;39.8;25;85;2;89;3;40;0;796;-1;2
425136;111;6;18.5;28;0;0;8;1;40;0;222;0;0
425287;1123;60;18.71666667;118;51.42857143;7;53.8;5;30;0;2246;-4.583333333;10
425287;1123;60;18.71666667;118;51.42857143;7;53.8;5;65;0;2246;-4.583333333;10
425314;12;1;12;1;0;0;100;1;30;0;24;-16;1
425543;793;42;18.88095238;60;0;0;61.66666667;3;30;0;1586;-4.75;3
425747;31;1;31;9;0;0;0;0;40;0;62;0;0
425772;460;25;18.4;22;0;0;46.2;5;65;0;920;7.4;0
425808;1556;100;15.56;144;96;5;84.16666667;6;65;0;3112;0.181818182;5
425817;366;23;15.91304348;24;80;2;67;8;30;0;732;41.7;4
425817;366;23;15.91304348;24;80;2;67;8;40;0;732;41.7;4
425820;1450;99;14.64646465;65;96;5;78;6;65;0;2900;-2.090909091;6
425919;54;6;9;5;0;0;0;0;30;0;108;0;0
426059;1408;113;12.46017699;176;37.85714286;7;50.5;12;30;0;2816;0.85;7
426059;1408;113;12.46017699;176;37.85714286;7;50.5;12;65;0;2816;0.85;7
426094;160;10;16;42;50;1;0;0;30;0;320;-2;1
426137;383;17;22.52941176;52;0;0;36.66666667;3;30;0;766;-2;1
426137;383;17;22.52941176;52;0;0;36.66666667;3;30;0;766;-2;1
426137;383;17;22.52941176;52;0;0;36.66666667;3;30;0;766;-2;1
426297;427;19;22.47368421;38;0;0;81.5;6;85;0;854;0.857142857;1
426316;50;5;10;8;0;0;83;4;30;0;100;6.5;0
426316;50;5;10;8;0;0;83;4;65;0;100;6.5;0
426458;450;43;10.46511628;7;80;5;73.2;5;65;0;900;-2.4;6
426610;3132;66;47.45454545;37;76;4;66.75;4;65;0;6264;3.5;5
426616;1367;66;20.71212121;83;53.5;4;70.85714286;7;40;0;2734;-3.545454545;7
426616;1367;66;20.71212121;83;53.5;4;70.85714286;7;65;0;2734;-3.545454545;7
426624;1171;53;22.09433962;28;0;0;87.2;5;85;0;2342;2.2;0
426650;551;35;15.74285714;24;92;5;76.16666667;6;65;0;1102;-3.181818182;8
426701;30;3;10;6;0;0;0;0;30;0;60;0;0
426838;1408;109;12.91743119;16;76;5;83.16666667;6;65;0;2816;-1.636363636;6
426871;3842;196;19.60204082;433;89.71428571;7;87.5;6;65;0;7684;0.214285714;7
426887;2530;148;17.09459459;245;0;0;84.66666667;6;85;0;5060;5.857142857;0
427248;317;26;12.19230769;73;0;0;0;0;30;0;634;0;0
427344;297;26;11.42307692;25;0;0;36.5;6;40;0;594;0;1
427390;1076;40;26.9;19;74;3;0;0;40;0;2152;-2.666666667;3
427413;2030;105;19.33333333;96;66.75;4;82.875;8;40;0;4060;-0.333333333;4
427413;2030;105;19.33333333;96;66.75;4;82.875;8;85;0;4060;-0.333333333;4
427536;764;72;10.61111111;94;80;5;70.2;5;65;0;1528;-1.7;5
427683;127;10;12.7;23;100;1;72;2;30;0;254;-3.666666667;3
427704;376;32;11.75;40;92;5;72;6;65;0;752;-1.818181818;5
427773;541;40;13.525;51;88;5;65;5;65;0;1082;-1;5
427921;2720;112;24.28571429;64;90;4;69.8;5;65;0;5440;-1.555555556;5
428321;136;6;22.66666667;5;0;0;24;1;40;0;272;-4;1
428323;809;79;10.24050633;81;100;5;84.5;6;65;0;1618;2.272727273;5
428653;341;51;6.68627451;34;96;5;72.2;5;65;0;682;-0.5;5
428769;93;5;18.6;4;0;0;74.5;2;40;0;186;2;0
429015;1318;41;32.14634146;53;75.45454545;11;65.44444444;9;65;0;2636;0.8;5
429015;1318;41;32.14634146;53;75.45454545;11;65.44444444;9;65;0;2636;0.8;5
429038;265;41;6.463414634;16;80;2;63.8;5;65;0;530;-4.714285714;4
429065;834;53;15.73584906;86;61.66666667;3;0;0;40;0;1668;-2;3
429099;705;61;11.55737705;72;100;5;81.16666667;6;85;0;1410;0.909090909;5
429185;2452;101;24.27722772;75;96.75;4;95.5;4;85;0;4904;-1.125;5
429212;1109;94;11.79787234;43;0;0;60.2;5;65;0;2218;5.333333333;0
429417;745;95;7.842105263;115;92;5;79.66666667;6;65;0;1490;-0.727272727;5
429494;151;7;21.57142857;5;93.33333333;3;0;0;40;0;302;90;0
429610;2242;140;16.01428571;66;100;5;87.16666667;6;85;0;4484;0;6
429777;38;7;5.428571429;4;80;1;58;1;30;0;76;-0.5;1
429833;585;56;10.44642857;50;53.28571429;7;42;6;40;0;1170;-2.428571429;10
429854;616;48;12.83333333;22;0;0;59.5;6;65;0;1232;3.857142857;0
429858;232;26;8.923076923;9;0;0;83;5;85;0;464;-0.6;1
429958;411;25;16.44;9;0;0;58.4;5;65;0;822;0;0
430002;50;4;12.5;4;0;0;0;0;40;0;100;0;0
430020;235;9;26.11111111;38;56;1;76;1;40;0;470;-1.5;1
430055;2;1;2;1;0;0;0;0;30;0;4;0;0
430160;116;2;58;29;0;0;0;0;30;0;232;0;0
430279;690;32;21.5625;75;47;1;62;1;30;0;1380;2;1
430282;12;2;6;0;0;0;0;0;30;0;24;0;0
430356;3058;183;16.71038251;253;0;0;66;6;65;0;6116;5;0
430357;953;51;18.68627451;21;56;5;30;6;40;0;1906;-1.909090909;5
430392;391;27;14.48148148;32;72;5;65.5;6;65;0;782;0.363636364;5
430487;964;68;14.17647059;27;88.25;4;93.5;4;85;0;1928;-0.625;4
430516;29;3;9.666666667;13;73;2;78;1;30;0;58;144;0
430516;29;3;9.666666667;13;73;2;78;1;40;0;58;144;0
430530;446;23;19.39130435;13;0;0;85;2;30;0;892;1;0
430678;227;35;6.485714286;23;0;0;45.66666667;6;65;0;454;1;2
430686;1198;76;15.76315789;190;60.25;4;49;4;65;0;2396;-2.25;6
430708;524;64;8.1875;22;76;5;76.33333333;6;65;0;1048;0.545454545;5
430806;967;69;14.01449275;82;81.75;4;76.75;4;65;0;1934;-0.875;4
431005;638;101;6.316831683;47;70.83333333;6;37.75;8;30;0;1276;-4.266666667;11
431005;638;101;6.316831683;47;70.83333333;6;37.75;8;65;0;1276;-4.266666667;11
431014;1030;29;35.51724138;24;32.5;2;65.4;5;40;0;2060;0.428571429;2
431014;1030;29;35.51724138;24;32.5;2;65.4;5;40;0;2060;0.428571429;2
431025;300;22;13.63636364;4;0;0;55.2;5;40;0;600;1.8;0
431071;726;31;23.41935484;47;86.66666667;6;66;6;30;0;1452;36.66666667;6
431071;726;31;23.41935484;47;86.66666667;6;66;6;40;0;1452;36.66666667;6
431136;177;9;19.66666667;7;0;0;34.44444444;9;30;0;354;-16.2;7
431136;177;9;19.66666667;7;0;0;34.44444444;9;40;0;354;-16.2;7
431386;204;12;17;5;90.66666667;3;68.75;4;65;0;408;-4;6
431386;204;12;17;5;90.66666667;3;68.75;4;40;0;408;-4;6
431406;434;28;15.5;39;0;0;93.5;6;85;0;868;7.428571429;0
432004;58;8;7.25;3;20;1;33;1;40;0;116;-4.5;2
432144;1091;177;6.163841808;33;100;5;78.83333333;6;65;0;2182;0.545454545;5
432232;250;32;7.8125;10;76;5;44;6;65;0;500;-2;6
432237;186;11;16.90909091;9;70;4;72;6;65;0;372;-2.8;6
432278;542;46;11.7826087;36;64.5;2;0;0;30;0;1084;-2;2
432319;49;5;9.8;1;100;1;69;2;30;0;98;-12.66666667;3
432478;322;20;16.1;23;56;1;0;0;40;0;644;-3;1
432480;151;24;6.291666667;6;56;5;59.33333333;6;65;0;302;0.363636364;6
432624;385;30;12.83333333;94;0;0;67;4;30;0;770;-2.75;2
432718;146;7;20.85714286;13;10;1;0;0;30;0;292;-2;1
432724;1728;148;11.67567568;32;99;4;96;1;85;0;3456;-2.6;4
432862;1551;120;12.925;129;0;0;70.6;5;40;0;3102;5;0
432870;986;57;17.29824561;123;93.33333333;3;69.6;5;65;0;1972;-5.125;6
432968;456;27;16.88888889;47;0;0;42.2;5;30;0;912;-3.8;2
433064;14;3;4.666666667;2;0;0;61;2;40;0;28;-2;1
433151;1277;89;14.34831461;121;69.85714286;7;81;5;65;0;2554;-1.076923077;8
433280;540;36;15;116;92;5;75.5;6;65;0;1080;-0.636363636;5
433386;2152;111;19.38738739;308;67.14285714;7;74.16666667;6;65;0;4304;1.142857143;7
433508;429;48;8.9375;69;0;0;50.2;5;30;0;858;2.5;1
433508;429;48;8.9375;69;0;0;50.2;5;65;0;858;2.5;1
433531;1060;67;15.82089552;86;96;5;74.66666667;6;65;0;2120;-0.818181818;5
433748;541;70;7.728571429;30;0;0;76.83333333;6;65;0;1082;3.571428571;0
433755;873;98;8.908163265;74;96;5;75;5;65;0;1746;-3;7
433794;3977;168;23.67261905;458;90.33333333;3;80;3;65;0;7954;0.5;3
433864;755;91;8.296703297;93;72;5;77.6;5;65;0;1510;-0.5;6
433939;800;62;12.90322581;86;40;1;56.875;8;40;0;1600;-8.666666667;5
433939;800;62;12.90322581;86;40;1;56.875;8;40;0;1600;-8.666666667;5
434002;273;15;18.2;17;0;0;94.88888889;9;30;0;546;42;2
434002;273;15;18.2;17;0;0;94.88888889;9;65;0;546;42;2
434159;82;9;9.111111111;0;0;0;83.33333333;3;40;0;164;0;0
434192;612;50;12.24;49;80;5;74;6;65;0;1224;-5.090909091;7
434353;758;81;9.358024691;42;92;5;73.6;5;65;0;1516;-1.5;5
434397;557;34;16.38235294;92;92;5;85.2;5;65;0;1114;-0.9;6
434562;1654;155;10.67096774;68;77.25;4;89.75;8;65;0;3308;0.25;4
434562;1654;155;10.67096774;68;77.25;4;89.75;8;85;0;3308;0.25;4
434585;757;91;8.318681319;201;100;5;71.33333333;6;65;0;1514;-2.090909091;6
434646;1734;130;13.33846154;345;84;5;64.83333333;6;65;0;3468;-2.818181818;8
